Tweet,etiqueta
"Muchas felicidades a todos nuestros enfermeros y enfermeras que se encuentran hoy en la lucha contra el covid-19, nuestras más sinceras felicitaciones por tan humana labor. @CubacooperaVe  @AraguaMm  @cubacooperaara  #cubasalva #DiaInternacionalDeLaEnfermeria https://t.co/u2Gfd0XaFT",1.0
"Mientras unos se rodean de estructuras mastodónticas de ministerios, asesores y cargos con sueldazos elegidos a dedo, otros...   Juan Roig renuncia al sueldo y al beneficio de Mercadona y destina 70 millones a la sociedad española. https://t.co/Ib8dvz3NZd",-1.0
Baleares registra un fallecido y ningún nuevo contagio de COVID-19  @TBalears @SalutGOIB @ibsalut @sanidadgob   #noticias #news #COVIDー19 #baleares #mallorca #menorca #ibiza #formentera #españa   https://t.co/oUu5v20f8j,1.0
Seguro que los comunistas le pondrán pegas. https://t.co/5BtFL9CZMP,1.0
"@gabrielboric Como cambias el discurso gordito, cuando millones pedíamos hablar del covid ud insistían con el plebiscito. Ahora que son el hazmerreír de Chile con sus ""donaciones"" hay q hablar del covid. Parece que el alcachofazo debes pegártelo tú no? Tiraste tanta 💩 y hoy se te devolvió",-1.0
NO MURIÓ DE COVID-19:  abrieron el ataúd y el cadá. Link: https://t.co/PM1zeGYEWW Descarga la app: https://t.co/qZzl1OJMIz,-1.0
Empiezan a verse los primeros protocolos para evaluar covid en puestos de trabajo. Y lo que cobran por hacerlo 🤨 Este de ASPA. protocoloevaluacionderiesgoexposicioncoronavirus2020rev01-200510191929 | Evaluación | Evaluación de riesgos https://t.co/597wBplbRv,-1.0
Caribe mexicano: el Covid-19 amenaza los fondos de promoción https://t.co/3qYrO4qQM5,-1.0
#ResumenDePrensa 📰 @ahora_leon se hace eco del inicio en formato #digital de la #LanzaderaConectaEmpleo 🚀 de #León Una iniciativa #gratuita impulsada por @FundacionSMLRPH y @fundaciontef Colabora @LeonAyto @ildefe y cofinancia @eu_social ÚLTIMAS PLAZAS https://t.co/FToxwYyvXz,1.0
🔴¿Por qué @IdiazAyuso vive gratis en un apartamento turístico?   👉No tiene esa necesidad y además contraviene el Código Ético de la @ComunidadMadrid y el de @populares.   ❗Debe investigarse.   #Covid_19 #Madrid #FelizMartes #COVIDー19 https://t.co/ePT5X49YQD,1.0
Twitter mostrará etiquetas en los tuits con información poco confiable sobre la Covid-19 https://t.co/3yYW9Ls0CQ,1.0
"[Mapa interactivo📍] Actualmente, hay 15.522 casos de Covid-19 en #Andalucía:  3.790 en Málaga,  3.002 en Granada,  2.850 en Sevilla,  1.669 en Jaén,  1.600 en Córdoba,  1.449 en Cádiz,  652 en Almería, 510 en Huelva. https://t.co/1gcUGK0Knu",1.0
Trump acusó a los demócratas de levantar las medidas de bloqueo por el COVID-19 con demasiada lentitud en los estados que gobiernan. #HechosAM,-1.0
"La LFP aprovecha el COVID-19 para cargarse el derecho a la información, con la complicidad de los medios https://t.co/qFGuX3VISw vía @MadridSPM",1.0
🌱Incorporamos en nuestra sección de Noticias una Infografía distribuida por la Asociación Nacional de Fabricantes de Fertilizantes (ANFFE) en el que recuerda el papel esencial de los #Fertilizantes en la producción de alimentos:  https://t.co/rn0nqZ8YDR https://t.co/POL5jv22Ab,1.0
"Los ineptos no podrían predecir una pandemia.  Hace rato venían publicando la reaparición o mutación del covid. La hueá es que como no ivierten aquí en investigación y ni pescan a los científicos, demás que iban a estar así de desinformados los tontos hueones del gobierno.",-1.0
No tan buenas noticias... https://t.co/ueFVdLFimq,1.0
"CORONAVIRUS La provincia pasó de 1.000 a 1.698 muertes en un año entre marzo y abril, según datos del Registro Civil. Casi 700 víctimas son por Covid-19 confirmado o con sospechas https://t.co/a0qsZpDyuC",-1.0
Hoy ARRANCA la FASE 0 para el inicio del Fútbol y esta incluye capacitación de los planteles y adecuación de las instalaciones deportivas en épocas de COVID 19. También se realizará la inspección de estadios. https://t.co/I1pTQvWPUf,1.0
@jsanin @Rivas_Santiago Guiadó reporta que es el único país que hizo pruebas de la Covid al 150% de su población,1.0
"@paurrodriguez15 @Ire247020 Memea esto, seguro q teneis vacunas pal covid",1.0
Agradacer a todos los uruguayos que entendieron el QUÉDATE EN CASA QUE AL COVID 19 LE GANAMOS EN ENTRE TODOS arriba eso y también todo el personal de todos los supermercados que están al firme trabajando felitaciones 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,1.0
Feliz día a todas las compañeras que están luchando contra el COVID. Además de todos los cuidados que prestan en su labor asistencial rutinaria https://t.co/506pLdiQEc,1.0
"@samuelazout Las ultimas pandemias han sido creadas por el hombre y las vacunas no sirven de acuerdo a muchos expertos y médicos, un niño no vacunado es 400 veces mas sano, nos estan manipulando con fines oscuros, despertemos ! El covid fue creado por el Deep State",1.0
La innovación busca su sitio para amortiguar la crisis de la covid-19 https://t.co/Zvr9j9n6v3 vía @elpais_retina,-1.0
"Me desperté con fiebre, después de reírme del covid seguro lo tenga en modo de karma",1.0
"✅Disponible la Nueva #novela de @pilarescritora 📚  👉 HÉROES BLANCOS 👈 #Covid_19: El virus que paró el mundo  Tú también formas parte de esta historia. Eres protagonista, como tantos otros anónimos. ¿Te atreves a leerla?  👉 https://t.co/8dgq9Hzqsw  #Premioliterarioamazon2020 https://t.co/z23fm1coXr",1.0
"Estoy de aplausos y de mundo ""happy""harto, yo quiero ver, la miseria, el enfado, la tristeza de los profesionales sanitarios al perder a los enfermos del covid. Así todo el mundo no olvidaría protegerse https://t.co/DLGA5PWXur",-1.0
Juan Roig renuncia al sueldo y al beneficio de Mercadona y destina 70 millones a la sociedad española @MIUI| https://t.co/LuqMqUw5nM,-1.0
El Gobernador visitó el nuevo espacio que durante la pandemia del COVID-19 alberga a adultos mayores en situación de calle en el Colegio de Magistrados  https://t.co/n09dgne4vY,1.0
"Y luego tenemos q soportar q nos llamen xenófogos, se te mueren seres queridos por el Covid 19 y tememos este panorama, esto se tiene q acabar. https://t.co/su6uipdqU1",-1.0
Un científico italiano dice que el COVID-19 se volvió menos agresivo. https://t.co/sauOPgOYju https://t.co/9wbppI4I65,-1.0
"Con un hacinamiento del 94.4%, la cárcel de Villavicencio ya tiene a 859 personas contagiadas de coronavirus https://t.co/AMY2vqJKF4",-1.0
"Y la banda sonora de hoy (©️@Carlota_147 ) la ponen @Megadeth , que sirva de homenaje al “trabajo” de @sanchezcastejon y @PabloIglesias ...pillarán la ironía estos inútiles? #COVIDー19 #Covid_19 Killing is my Business. . . And Business is Good https://t.co/pvRZdaUcoL vía @YouTube",1.0
Algo que puede interesar: una teleconferencia sobre posibles razones genéticas de la variabilidad de la respuesta al covid-19 en los diferentes países  https://t.co/N8Xn0MBhrB,1.0
Una combinación de tres antivirales e interferon logra resultados prometedores en pacientes no graves de Covid-19 https://t.co/Uo53xWHYz4 vía @isanidad,1.0
"En lugar de continuar con esta reclusión deberían hacer campaña de sensibilización de como poner en práctica las medidas para evitar los contagios, donar al pueblo de los insumos necesarios para este fin. El covid 19 ha venido para quedarse, el objetivo es aprender a vivir con el https://t.co/RduFQvCJ1j",1.0
@cronica Chequearon que salió por Covid? Ya nos comimos varias fake de estas,-1.0
🎈 Pandemia de COVID-19: ¿Cuándo retornamos a la normalidad? https://t.co/Uvc6Hp2PvZ,1.0
"sabían que es un hecho que era una “tendencia” en china comer animales exóticos y que efectivamente, el murciélago era portador de un tipo de cepa de covid, al llegar este virus a un sistema no común (humano) en vez de morirse mutó y henos aquí",-1.0
"Las #empresas ya hacen un 32% más de #pagosOnline que antes de la #Covid19 😏 👉 En España, los gastos destinados a brindar material ofimático para dar soporte a sus plantillas durante el teletrabajo se han sextuplicado.   ¿Para cuando tu #TiendaOnline? 🤔 https://t.co/81vKHbeUpw https://t.co/yL6L75cV5C",1.0
Salud insiste en la corresponsabilidad de todos para evitar nuevos brotes de Covid-19 https://t.co/CPeMSfDLFI,-1.0
"@doctorgaona @Elbenedito2019 Señor gaona en este país ahora mismo es mucho mejor destinar más de el doble de recursos monetarios a la ""cultura"" que a la lucha contra el covid-19 y así nos va.",1.0
#Covid_19 #endthelockdownnow   #id2020  🦠💳  #CoronaHoax #كذبة_كورونا  #BillGatesBioTerrorist  #BillGatesVirus #conspiracy  🦠❌🦠❌🦠❌🦠❌ #Plandemic #Plandemic #DrFauci  🤡💉🦠🤪 Hoax in American https://t.co/Ekes7mAiD2,1.0
Salud insiste en la corresponsabilidad de todos para evitar nuevos brotes de Covid-19 https://t.co/CMEbtbad2M,-1.0
"En la lucha contra el #Covid_19 en nuestro país a la fecha de hoy #12may, 422 casos detectados, 205 casos recuperados; que representan el 48,6% de los casos, los cuales han recibido tratamiento médico gratuito 😷👊 @NicolasMaduro @psuvaristobulo @WuikelmanAngel https://t.co/N0RqPbXeVS",-1.0
"""La burguesía produce, ante todo, sus propios sepultureros"" , dijo Karl Marx, la Covid-19 es punto álgido de crisis sanitaria y de mirada a las Políticas del Socialismo, centradas en ser humano . @cuba_mision, @JulitoVenCub, @elsa_ena, @DriMined, @CubaMined , @OrlandolvarezA5 https://t.co/qyToxgLPLI",-1.0
Con tal de hacer que se vea todo mal. Son capaces de matar un hijo. Los zurdos quieren Muertes!!! #Covid_19 https://t.co/0q6SGjnIiq,-1.0
"📣Utiel aprueba ayudas de 225.000€ para microempresas afectadas por #COVID19   ➡️Dirigidas a comercio, hostelería, autónomos y pequeñas empresas del municipio.  ➡️Ayudas entre 175 € y 700 €   📝En breve bases y documentación en https://t.co/mGRS4q1uTt  https://t.co/YQVCnBthbk https://t.co/ayNEwdPpeW",1.0
"#NoticiasTVN Sólo en Italia, debido al COVID-19 han muerto 160 médicos y 39 enfermeras, según los datos proporcionados el lunes por el Colegio de Médicos italiano. https://t.co/63dHFQmH5o",-1.0
"EL SALVADOR SE ACERCA RÁPIDAMENTE A LOS 1,000 CASOS DE COVID-19 POSITIVOS https://t.co/yDAYLrul2r",1.0
Felicidades a todas las enfermeras y enfermeros y en particular a aquellos que están en la zona roja o estuvieron en el combate a la COVID 19. VILLA CLARA LOS RECONOCE Y FELICITA. @elsa_ena @SecundariaVC @liemodpe @educacionvc @PresidenciaCuba,1.0
"Ecoanalítica: Los precios de alimentos han aumentado 153% durante la cuarentena. --- El Mundo. El Covid culmina una década de retroceso económico en Venezuela: ""Es un desastre nunca visto en la región"". Organismos económicos prevén una caída del PIB de hasta el 20% este año.",1.0
OMS tiene 8 principales candidatas a vacunas contra COVID-19 https://t.co/Nzkh7AKS0T #Salud,1.0
Nos enseñaron los fallecidos de: -11M -Yak 42 -Alvia Santiago -vuelo 5022 Spanair -inmigrantes mediterraneo -Aylan Kurdi Con el COVID nos enseñan: -Fosas comunes en EEUU -Fallecidos en Italia -Fallecidos en china  ¿Porque ocultáis la realidad en España?  #PrensaProstituida,-1.0
@EmilianoCHM69 @cachorranica Esas son cortinas de humo puras quimeras  Para distraernos de lo terrible que está sucediendo con el COVID  ustedes creen que Ortega le interesa eso sí ni si quiera le interés la vida de sus 🐸 Y miren cuánto preso político lleva ya casi 100 Háganse caso #SOSNicaragua,-1.0
#Cosquín pone a disposición el Informe diario de #Covid_19 En el día de la fecha tenemos un caso en estudio a la espera de resultados.   Resumen al día de la fecha: 0 caso POSITIVO 64 casos NEGATIVOS 3 RECUPERADOS 1 en ESTUDIO   #QuedateEnCas https://t.co/mNU9gKIs85,1.0
"@CrisCrocs @CesarMorenoH @stevenarce Pero el contagio es muy diferente, el tema con el covid es ese la facilidad de contagio.",-1.0
"@IdiazAyuso No te equivoques guapa, el Covid- 19 lo contrajeron en Octubre de 2019, quienes tu ya sabes. Ahora no quieras tapar vuestros pecados, después de haver-lo importado quienes no debían.",1.0
Síntomas del coronavirus: la razón médica por la que el covid-19 puede hacernos perder el olfato y el gusto https://t.co/dqj7FfmKZC https://t.co/7Op6Mqrj2X,1.0
"GRACIAS AL COVID-19 Pese a estar inhabilitado, Amado Boudou consiguió trabajo como asesor del gobernador de La Rioja https://t.co/cmUZKRAkqb  .@QuintelaRicardo .@lariojaorg https://t.co/pjv0NqhajN",1.0
"🆕Nuevo nº de la REVISTA ESPAÑOLA DE ENFERMEDADES DIGESTIVAS @REEDigestivas_    Vol.112, Número 05, mayo 2020 https://t.co/8NwVPUcuwK  En este nº de la #REEDigestivas destaca la Revisión Rápida “ COVID-19 y aparato digestivo: protección y manejo en la pandemia por SARS-CoV-2“ https://t.co/uJ2twPEcJ3",-1.0
"La alcaldesa de Fregenal de la Sierra, Tina Rodríguez nos cuenta en este video cómo afronta su municipio la crisis del #Covid_19  https://t.co/RdjOC24kjH",-1.0
Al menos cinco pacientes de COVID-19 mueren en un incendio de un hospital de San Petersburgo https://t.co/g07RpE0Eyo https://t.co/zVcF0XGHtQ,1.0
¿Por qué en San José la gente hace caso y San Luis de la Paz No?; Los primeros atienden las recomendaciones ante el Covid-19 los segundos insultan a las autoridades https://t.co/9YsSz6pbiW via @Periódico Tu Voz,1.0
@oracion_milagro Por mi hijo Mathias Adicto en la calle sin abrigo ni protección  del Covid. Amen.,1.0
"Hoy se debe resaltar la importancia que tiene cada contribución de Enfermería en el manejo de esta pandemia, también es momento de hacer un reconocimiento especial a mis colegas que se encuentran en primera línea de batalla frente al COVID-19 🙌🏻 #FelizDíaEnfermeros #Enfermería https://t.co/YfN3WVUVU1",1.0
#Wuhan hará la prueba de #COVID-19 a todos los residentes tras detectar un rebrote https://t.co/uhgHp7HKNa,1.0
"En el Día Internacional de la Enfermería, queremos felicitar a nuestro equipo de enfermer@s  por su gran profesionalismo y dedicación. 🌹 Este año queremos agradecer a tod@s l@s enfermer@s que están trabajando en 1era.línea💪🏻luchando contra el COVID-19. #DíaDeLaEnfermería https://t.co/5GL3XKjznS",1.0
@robersuarez99 @sergio_rcd_ @tonydeanoche No tendrás el COVID-19 pero veo que perdiste la neurona que te quedaba,-1.0
"@PreacherAtWar Esto es en Australia, esa Nación que dice @hermanntertsch que tenemos que aumentar los tratados comerciales y vínculos en valores. Valores como la resolución recién firmada en la ONU, para luchar contra la ""brecha de Género"" y garantizar aborto gratis durante el #Covid_19  🤦🏻‍♂️🤪",-1.0
"@lydiacachosi @antoniobcs1 @martibatres Estimada Lydia, tu misma sabes que la justicia lleva tiempo. En tiempos de crisis como está del Covid, incluso más. Después de 10 años a ti te dieron la justicia anhelada. Tiempo necesita el sistema de salud, el fiscal, el penitenciario, el de justicia y tantos otros. Paciencia.",1.0
"En el Día Internacional de la Enfermería, SAE lamenta el fallecimiento de otra compañera Técnico en Cuidados de Enfermería por Covid-19, #sae #tce #DiaInternacionaldelaEnfermera https://t.co/YRhcqUvcVe https://t.co/mT468op26d",-1.0
@Hispantv Al menos un país q ya no se preocupa por el Covid,-1.0
"Haber alojado a Ayuso en una suite!!!! Oh dios miooo. Ha alojado a la Presidenta de la Comunidad en una suite para que ella, enferma de Covid, pudiera hacer la cuarentena y seguir trabajando, sin poner en riesgo a su familia en su casa.",-1.0
